pickup_date,pickup_day_of_week,pickup_hour,dropoff_date,dropoff_day_of_week,dropoff_hour,passenger_count,trip_distance,RatecodeID,pickup_location,dropoff_location,payment_type,tip_amount,total_amount
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.74,1,Manhattan,Manhattan,2,0.0,12.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.82,1,Manhattan,Manhattan,2,0.0,15.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,0.98,1,Manhattan,Manhattan,2,0.0,10.3
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,2.4,1,Brooklyn,Brooklyn,1,0.0,13.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,1.51,1,Manhattan,Manhattan,1,2.95,14.75
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,3.4,1,Manhattan,Manhattan,1,1.7,22.0
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,0.96,1,Manhattan,Manhattan,1,1.0,9.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,4.95,1,Manhattan,Manhattan,1,2.75,24.05
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,3.18,1,Manhattan,Manhattan,1,3.86,23.16
2019-06-15,Saturday,22,2019-06-15,Saturday,22,2,4.83,1,Manhattan,Manhattan,1,4.36,26.16
2019-06-15,Saturday,22,2019-06-15,Saturday,22,3,2.07,1,Manhattan,Manhattan,1,2.0,14.3
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,0.64,1,Manhattan,Manhattan,1,2.96,17.76
2019-06-15,Saturday,22,2019-06-15,Saturday,23,6,1.84,1,Manhattan,Manhattan,1,3.99,17.29
2019-06-15,Saturday,22,2019-06-15,Saturday,22,6,0.8,1,Manhattan,Manhattan,1,0.93,10.23
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,8.7,1,Manhattan,Queens,1,7.48,44.9
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,1.14,1,Manhattan,Manhattan,1,2.0,12.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,4,1.38,1,Manhattan,Manhattan,1,2.46,14.76
2019-06-15,Saturday,22,2019-06-15,Saturday,22,4,2.39,1,Brooklyn,Brooklyn,2,0.0,12.3
2019-06-15,Saturday,22,2019-06-15,Saturday,23,3,3.6,1,Manhattan,Manhattan,1,5.32,26.62
2019-06-15,Saturday,22,2019-06-15,Saturday,22,5,1.31,1,Manhattan,Manhattan,1,2.66,15.96
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,6.83,1,Brooklyn,Brooklyn,1,5.32,26.62
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,2.4,1,Manhattan,Manhattan,1,1.7,16.0
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,4.53,1,Manhattan,Queens,1,0.0,19.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,3.4,1,Manhattan,Manhattan,1,3.45,20.75
2019-06-15,Saturday,22,2019-06-15,Saturday,22,3,0.69,1,Manhattan,Manhattan,1,1.0,8.8
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,5.1,1,Manhattan,Brooklyn,1,9.63,35.93
2019-06-15,Saturday,22,2019-06-15,Saturday,23,1,1.79,1,Manhattan,Manhattan,1,3.82,19.12
2019-06-15,Saturday,22,2019-06-15,Saturday,22,1,17.77,2,Queens,Manhattan,1,12.28,73.7
2019-06-15,Saturday,22,2019-06-15,Saturday,22,4,4.18,1,Manhattan,Manhattan,2,0.0,20.8
